RHR,HRV,Recovery,Sleep.Score,Hours.in.Bed,Hours.of.Sleep,Sleep.Need,Sleep.Efficiency....,Wake.Periods,Sleep.Disturbances,Latency..min.,Cycles,REM.Sleep..hours.,Deep.Sleep..hours.,Light.Sleep..hours.,Awake..hours.,Sleep.Debt..hours.,Sleep.Consistency,Respiratory.Rate,Total.Cycle.Sleep.Time..hours.,Restorative.Sleep..hours.,PPC,MPC,EB,OR,MS,LA,NES,OS,Body.Weight..kg.,Peak.Power.Mean,Peak.Power.SD,Peak.Power.CoV,Peak.Power.BM.Mean,Peak.Power.BM.SD,Peak.Power.BM.CoV,RSI.Mean,RSI.SD,RSI.CoV,Jump.Height.Mean,Jump.Height.SD,Jump.Height.CoV,HR.min..bpm.,HR.avg..bpm.,HR.max..bpm.,HR.min....,HR.avg....,HR.max....,Total.distance..m.,Distance...min..m.min.,Maximum.speed..km.h.,Average.speed..km.h.,Sprints,Distance.in.Speed.zone.1..m...1.00...5.00.km.h.,Distance.in.Speed.zone.2..m...5.01...6.99.km.h.,Distance.in.Speed.zone.3..m...7.00...11.00.km.h.,Distance.in.Speed.zone.4..m...11.01...14.99.km.h.,Distance.in.Speed.zone.5..m...15.00..km.h.,Training.load.score,Cardio.load,Recovery.time..h.,Calories..kcal.,Number.of.accelerations...50.00....3.00.m.s².,Number.of.accelerations...2.99....2.00.m.s².,Number.of.accelerations...1.99....1.00.m.s².,Number.of.accelerations...0.99....0.50.m.s².,Number.of.accelerations..0.50...0.99.m.s².,Number.of.accelerations..1.00...1.99.m.s².,Number.of.accelerations..2.00...2.99.m.s².,Number.of.accelerations..3.00...50.00.m.s².
60,97,76,66,6.87,6.13,9.33,89,12,10,10.56,1,0.39,0.39,5.35,0.75,1.04,65,17.2852,6.13,0.78,4,5,5,4,4,3,0,4,79.4,4746,208,4.4,59.8,2.6,4.4,0.45,0.05,10.7,13.4,0.8,5.8,66,133,179,33,67,90,4236,41,25.4,2.5,9,1382,1040,1097,462,218,10,84,376,305,387,338,65,790,103,133,13.3,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,146,76,80,8.1,7.44,9.36,92,15,13,1.43,3,2.02,1.37,4.05,0.67,1.22,76,15.5176,7.44,3.39,5,5,6,5,3,1,0,0,71.7,3936,134,3.4,54.9,1.9,3.4,0.4,0.02,5.9,13.2,0.5,4.1,82,150,191,41,76,96,4723,45,26,2.7,9,1272,1060,1265,683,413,7,84,364,308,310,337,81,991,179,199,37.2,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,4,3,4,4,1,3,75.1,3305,172,5.2,44,2.3,5.2,0.38,0.02,6.5,11.9,0.3,2.6,58,123,204,29,62,103,3924,38,24.6,2.3,4,1119,896,1120,583,174,12,99,332,290,340,318,64,661,76,102,7.9,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,3,3,74.1,3609,133,3.7,48.7,1.8,3.7,0.35,0.05,13.6,12.2,0.2,2,58,125,204,29,63,102,996,17,17.1,1.1,0,394,273,199,95,28,2,14,111,68,85,93,10,358,47,54,3.4,0
64,59,33,88,7.74,7.28,8.27,94,NA,8,11.52,6,3.23,0.79,3.26,0.47,0.39,80,18.457,7.28,4.02,3,2,1,1,3,5,4,5,86.5,4015,94,2.3,46.4,1.1,2.3,0.29,0.02,6.1,11.3,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,87,35,69,6.72,6.36,9.22,95,NA,11,0,3,1.52,1.07,3.77,0.37,0.96,77,16.6406,6.36,2.59,2,4,2,2,5,2,3,4,74,3554,52,1.5,48,0.7,1.5,0.47,0.02,3.8,11.6,0.5,4.4,37,102,201,19,52,102,1400,23,22.1,1.5,7,509,370,264,119,126,3,27,129,89,110,123,24,240,22,34,1.4,0
66,66,50,85,7.1,6.6,7.75,93,8,7,0,6,2.34,1.25,3.01,0.51,0,60,18.0713,6.6,3.59,2,2,2,2,5,4,5,4,86.5,4722,398,8.4,54.6,4.6,8.4,0.45,0.18,39.9,12.5,0.1,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,NA,4,0,1,1,93.8,4505,72,1.6,48,0.8,1.6,0.4,0.03,6.7,13.7,0.4,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,64,73,85,8.34,7.56,8.87,91,20,18,0,4,0.91,1.97,4.68,0.79,0.6,78,15.0293,7.56,2.88,3,4,3.5,3.5,4,2,2,3,58.9,3724,76,2,63.2,1.3,2,0.72,0.01,2.1,16.6,0.4,2.2,42,139,215,21,70,108,1176,20,18.4,2,0,467,353,226,90,29,4,30,118,115,127,101,27,249,47,51,3.4,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,6,3,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,100,158,28,50,79,1605,27,18.6,1.9,0,435,443,432,192,88,9,32,150,116,113,157,26,242,18,29,1.5,0
57,81,56,81,8.7,7.72,9.5,89,17,15,9.6,4,2.57,2.19,2.96,0.99,1.32,85,13.916,7.72,4.76,4,3,4,4,4,4,3,4,74,4661,502,10.8,63,6.8,10.8,0.59,0.19,31.6,14.6,0.3,1.8,55,110,194,28,55,97,1187,20,22.1,1.2,4,424,333,241,97,76,3,37,126,85,103,142,21,302,26,40,2.3,0
57,147,91,80,9.21,7.87,9.85,85,21,16,1.91,2,0.34,0.59,6.95,1.36,1.85,57,17.2852,7.87,0.93,4,5,4,4,5,3,1,4,79.6,4862,99,2,61.1,1.2,2,0.52,0.03,5.3,12.2,0.4,3.1,49,120,223,25,60,112,1188,20,18,1.2,0,473,342,232,100,26,3,26,136,102,142,111,22,345,41,57,3.1,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,3,4,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,119,66,72,7.11,6.63,9.17,93,8,7,6.23,7,2.45,0.82,3.36,0.49,1.29,70,14.7461,6.63,3.27,5,6,6,5,1,0,0,0,70.8,3656,349,9.5,51.6,4.9,9.5,0.36,0.06,16.8,13.5,0.2,1.6,72,114,174,36,58,88,1419,24,22.4,1.5,4,450,364,330,138,128,3,29,117,85,106,114,19,311,36,49,3,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,2,4,4,6,4,75.6,3158,40,1.3,41.8,0.5,1.3,0.36,0.02,5.6,11.3,0.2,1.5,63,95,155,32,48,78,971,16,17.7,1,0,303,326,203,86,43,0,20,72,82,111,64,7,204,10,26,1,0
52,94,68,61,6.25,5.41,8.81,87,14,12,5.75,6,1.6,1.09,2.72,0.84,0.99,76,17.2266,5.41,2.69,4,4,3,5,2,1,2,1,67.7,2799,99,3.6,41.3,1.5,3.6,0.33,0.01,3.6,11.3,0.3,2.6,17,93,226,9,47,115,347,6,19.3,0.4,1,166,53,42,38,44,0,8,32,23,39,21,4,169,9,24,0.3,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.4,4026,79,2,63.5,1.2,2,0.34,0.02,6.6,11.3,0.3,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.2,4246,232,5.5,56.5,3.1,5.5,0.28,0.04,15.8,11.3,0.3,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,54,27,80,7.05,6.35,7.99,90,10,7,0,6,1.63,0.99,3.74,0.71,0.1,50,16.1133,6.35,2.62,NA,NA,NA,NA,NA,NA,NA,NA,62.9,4450,117,2.6,70.7,1.9,2.6,0.53,0.01,2.2,12.7,0.4,3.2,41,124,227,21,63,115,2969,36,20.9,2.2,10,1025,676,707,383,152,10,69,271,205,247,267,57,515,76,82,4.9,0
61,88,75,100,9.27,9.12,7.83,98,NA,5,0,8,2.12,2.17,4.83,0.16,0,46,18.2227,9.12,4.29,NA,NA,NA,NA,NA,NA,NA,NA,74.6,5352,162,3,71.7,2.2,3,0.34,0.01,3,12.8,0.3,2.3,77,122,174,39,61,87,2145,26,22.3,1.6,2,932,691,367,60,66,4,56,270,201,227,286,35,560,64,82,5.7,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9,4037,99,2.5,48.1,1.2,2.5,0.43,0.01,3.5,11.9,0.3,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,72,71,100,9.32,8.38,8.24,90,18,15,0,5,3.14,1.86,3.38,0.95,0,41,14.2383,8.38,5,NA,NA,NA,NA,NA,NA,NA,NA,49.5,3455,86,2.5,69.8,1.7,2.5,0.66,0.02,3.5,15.6,0.6,3.5,41,135,190,21,68,95,1686,20,22.4,1.7,2,786,419,333,64,67,5,32,165,138,190,160,17,385,67,82,6,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.7,3280,27,0.8,47.7,0.4,0.8,0.26,0.03,10.7,9.8,0.7,7,59,121,176,30,61,88,3180,38,23.6,2.3,4,816,918,949,308,168,9,74,268,214,226,269,54,563,69,83,6.1,0
54,77,72,86,7.42,6.79,7.86,91,18,17,0,4,1.13,1.71,3.95,0.64,0,NA,14.2383,6.79,2.84,NA,NA,NA,NA,NA,NA,NA,NA,63.1,4182,884,21.1,66.3,14,21.1,0.44,0.2,46.5,14.2,0.2,1.1,25,127,224,13,64,112,3198,39,26.7,2.3,16,799,843,720,464,344,18,92,299,168,194,320,75,593,77,93,6.7,1
50,146,74,85,9.45,7.44,8.79,79,29,23,0,9,2.07,1.53,3.83,2.03,0.54,56,15.4688,7.44,3.6,NA,NA,NA,NA,NA,NA,NA,NA,69.9,4788,547,11.4,68.5,7.8,11.4,0.41,0.1,24.6,12.9,0.4,3.4,79,137,185,40,69,93,2805,34,26.1,2,4,876,743,751,292,122,10,64,258,195,246,242,54,672,95,120,13.8,0
65,60,35,53,5.72,5.22,9.87,91,9,7,4.79,2,1.23,1.14,2.86,0.51,2,NA,16.0547,5.22,2.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,114,62,82,7.1,6.34,7.71,89,12,9,0,5,1.19,0.95,4.2,0.77,0,37,16.3232,6.34,2.14,NA,NA,NA,NA,NA,NA,NA,NA,60.1,4543,277,6.1,75.6,4.6,6.1,0.42,0.02,4,13.7,0.5,3.7,84,147,197,42,74,99,3162,38,26.3,2.3,5,915,840,885,319,184,12,72,248,222,224,277,52,762,142,157,25.8,1
48,161,97,94,9.45,8.46,8.99,90,24,22,0,4,2.39,1.84,4.23,1,1.33,54,17.3438,8.46,4.23,NA,NA,NA,NA,NA,NA,NA,NA,66.8,2869,26,0.9,43,0.4,0.9,0.38,0.02,5.8,12.1,0.2,1.5,72,123,181,36,62,91,2898,35,25.4,2.1,3,807,902,877,191,98,5,69,290,200,256,276,41,526,64,83,6.5,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.5,2648,264,10,45.3,4.5,10,0.34,0.03,8.7,11.4,0.8,6.7,23,120,224,12,61,114,3078,37,23.1,2.3,4,834,814,818,415,171,9,92,294,193,257,318,54,499,70,85,5.3,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,3,3,64.5,4270,132,3.1,66.2,2,3.1,0.33,0.04,11,12.1,0.4,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,3,3,76.8,4543,165,3.6,59.2,2.1,3.6,0.29,0.01,3.1,10.7,0.5,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,110,64,76,7.16,6.67,8.82,93,NA,8,9.6,1,0.62,0.43,5.62,0.51,0.59,80,15.0244,6.67,1.05,3,4,3,2,5,2,2,4,62.2,4839,42,0.9,77.8,0.7,0.9,0.58,0.01,2.1,13.1,0.2,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,3,4,3,2,3,76.9,5346,195,3.7,69.5,2.5,3.7,0.48,0.14,28.6,13.3,0.5,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,5,5,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,66,42,45,3.76,3.49,7.82,93,NA,7,2.87,1,0.55,0.7,2.24,0.27,0,40,15.9082,3.49,1.25,3,5,5,4,4,2,3,2,51.6,3301,191,5.8,64,3.7,5.8,0.56,0,0.7,14.8,0.2,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,63,41,67,6.8,6.53,9.69,96,5,4,0,7,1.84,1.32,3.36,0.28,1.99,56,14.3555,6.53,3.16,4,5,6,2,5,0,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,67,48,66,6.7,5.52,8.36,82,16,11,2.87,5,1.3,1.28,2.94,1.19,0.05,79,14.4434,5.52,2.58,3,4,4,3,4,2,3,4,64.1,5083,482,9.5,79.3,7.5,9.5,0.54,0.24,43.9,15.5,0.3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,3,70.3,4928,308,6.2,70.1,4.4,6.2,0.48,0.08,16,12.1,0.4,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,47,42,85,8.26,7.48,8.81,91,21,20,0,5,1.77,2.44,3.26,0.79,1.04,78,15.542,7.48,4.21,3,3,3,3,3,3,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,115,57,70,7.54,7.14,10.2,95,9,7,0,5,2.79,0.98,3.37,0.41,2.36,64,16.582,7.14,3.77,5,6,6,5,1,0,0,0,61.3,3912,394,10.1,63.8,6.4,10.1,0.32,0.02,6.3,12.9,1,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,160,82,78,8.05,7.26,9.32,90,12,9,0,5,1.55,1.59,4.12,0.8,1.66,62,16.7578,7.26,3.14,5,5,2,4,2,3,4,3,65.7,3838,98,2.6,58.4,1.5,2.6,0.4,0.01,1.9,12.3,0.2,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,69,48,51,5.3,4.71,9.17,89,14,13,2.87,4,1.42,0.63,2.66,0.6,1.3,71,16.1719,4.71,2.05,3,NA,5,4,2,1,1,2,57.2,3068,197,6.4,53.6,3.4,6.4,0.39,0.01,2.4,12.1,0.1,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.3,3986,254,6.4,62,4,6.4,0.32,0.03,8.1,11.9,0.1,0.7,119,164,202,60,82,101,3731,29,26.4,1.8,18,1307,733,722,399,539,6,105,338,272,294,282,104,1432,261,302,124.3,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.7,4565,385,8.4,60.3,5.1,8.4,0.27,0.02,6.9,10.9,0.3,2.9,101,143,193,51,72,97,3489,28,27,1.7,18,1182,754,666,314,541,20,88,332,242,240,340,86,1274,174,205,37.3,1
48,44,22,93,8.98,7.93,8.57,88,15,10,0,8,1.76,1.38,4.8,1.06,0.88,34,15.5273,7.93,3.14,NA,NA,NA,NA,NA,NA,NA,NA,67.1,4328,112,2.6,64.5,1.7,2.6,0.59,0.01,1.5,13.1,0.2,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,5142,876,17,63.5,10.8,17,0.53,0.2,37.9,13.4,0.3,1.9,33,144,228,17,72,114,3703,29,23.5,1.8,20,1201,795,733,332,606,20,115,352,286,311,365,92,1218,171,201,29.1,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.6,3984,398,10,46.5,4.7,10,0.34,0.1,29.8,12.5,0.5,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,78,95,92,9.29,8.05,8.79,87,19,16,12.96,6,1.84,2.1,4.1,1.26,0.75,59,14.0625,8.05,3.94,NA,NA,NA,NA,NA,NA,NA,NA,54,3476,214,6.2,64.4,4,6.2,0.68,0.07,9.9,16.4,1.2,7.6,23,119,223,12,60,112,2624,21,25.5,2.1,20,789,530,437,324,524,17,51,206,172,198,162,71,404,49,70,3.6,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.8,3518,66,1.9,49,0.9,1.9,0.28,0.02,7.7,10.1,0.3,3.1,109,150,205,55,75,103,1525,12,26,2.5,16,314,226,334,222,420,11,31,120,66,76,99,40,481,59,66,5.1,0
52,70,55,79,8.48,6.6,8.39,78,22,17,9.6,7,1.49,1.75,3.36,1.89,0.6,72,14.5312,6.6,3.24,NA,NA,NA,NA,NA,NA,NA,NA,66.5,4799,574,12,72.2,8.6,12,0.67,0.23,34.7,15.4,0.5,3.3,24,117,223,12,59,112,3925,31,26.7,1.9,33,1040,909,696,395,852,34,118,365,210,242,385,110,770,92,122,8.3,1
52,183,89,76,9.69,6.91,9.12,71,25,12,2.39,9,2.97,1.7,2.24,2.8,1.77,55,16.4062,8.04,4.67,NA,NA,NA,NA,NA,NA,NA,NA,74.9,4789,158,3.3,63.9,2.1,3.3,0.59,0.05,8.3,13.3,0.8,6,88,144,180,44,72,90,4336,34,26,2.1,23,1274,1039,888,483,612,21,105,379,345,370,371,94,1124,156,201,30.4,0
57,142,80,90,9.28,7.96,8.8,86,24,19,6.71,9,3.56,1.34,3.06,1.34,2.06,50,15.3906,9.3,4.9,NA,NA,NA,NA,NA,NA,NA,NA,63.7,4234,461,10.9,66.5,7.2,10.9,0.44,0.12,26.3,14,0.7,5,92,159,219,46,80,111,4770,38,26,2.3,18,1240,1049,1146,627,682,13,122,347,296,325,331,111,1345,256,291,112.3,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.6,3334,143,4.3,47.9,2,4.3,0.38,0.03,6.8,11.7,0.1,0.5,93,132,183,47,67,92,3389,27,26.2,1.6,26,867,714,794,383,601,20,91,289,229,300,256,72,936,122,157,15.4,4
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.4,2680,187,7,44.4,3.1,7,0.35,0.03,8.9,12,0.8,7,27,99,220,14,51,112,2849,23,19.8,1.4,6,816,592,644,423,350,4,80,242,191,264,216,57,544,48,76,4.1,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,141,195,34,71,98,1864,16,19.7,1.4,1,755,386,452,188,58,6,43,209,164,177,198,36,741,114,131,16,0
58,84,63,86,7.99,6.96,8.09,87,14,12,12.96,2,1.62,1,4.34,1.04,0,NA,19.2188,6.96,2.62,3,3,3,3,4,4,4,4,72.5,4854,390,8,67,5.4,8,0.3,0,1.1,10.6,0.4,3.6,75,127,188,38,64,94,3822,32,23.5,1.9,7,1221,976,782,458,355,4,86,319,252,300,326,66,936,113,141,14.9,0
49,152,78,78,7.24,6.75,8.68,93,12,10,0,3,1,1.1,4.65,0.5,0.25,68,15,6.75,2.1,5,3,3,4,3,4,3,2,62,4543,226,5,73.3,3.7,5,0.5,0.02,3.2,12,0.3,2.1,32,128,214,16,65,108,3865,33,24.6,2,24,1135,806,808,544,546,23,74,292,273,291,263,103,826,116,142,12.5,0
52,91,73,100,9.49,9.18,8.1,97,7,6,0,7,3.64,1.9,3.64,0.32,0,51,16.9922,9.18,5.54,4,2,3,3,3,3,3,NA,73.4,5444,663,12.2,74.2,9,12.2,0.52,0.18,33.4,13.8,0.2,1.5,40,128,212,20,64,106,3132,26,23.4,1.6,5,976,812,547,455,313,11,76,260,220,248,248,65,875,108,134,11,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,4,4,4,NA,84.6,2653,350,13.2,31.4,4.1,13.2,0.31,0.05,14.8,9.3,0.5,5.7,35,123,228,18,62,114,3183,27,20.8,1.6,3,924,722,694,482,337,9,57,296,190,219,269,61,862,83,122,10.3,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,4,4,4,3,47.8,3956,127,3.2,82.8,2.7,3.2,0.67,0.04,6.2,16.4,0.2,1.1,18,144,198,9,72,99,4138,35,25,2.1,17,1414,824,898,555,414,10,78,329,344,353,304,86,832,172,205,30,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,2,5,6,6,4,69.8,2918,311,10.7,41.8,4.5,10.7,0.19,0.03,15.1,8.4,0.4,4.6,61,134,206,31,67,104,5790,49,27,3,67,1081,1141,1186,938,1414,39,152,397,266,229,425,150,998,145,167,22.2,3
53,76,70,83,9.07,8.07,9.72,89,22,20,0,5,1.32,1.84,4.91,1.01,1.16,68,14.4287,8.07,3.16,3,4,3,3,4,3,4,3,62.8,3952,612,15.5,62.9,9.8,15.5,0.52,0.22,42.3,15.2,0.5,3.5,63,139,196,32,70,98,3963,33,26.1,2.1,22,1081,971,736,547,596,28,98,330,222,211,350,94,968,141,164,18.8,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,5,1,5,5,4,5,68.7,4915,95,1.9,71.5,1.4,1.9,0.6,0.03,4.8,14,0.2,1.7,69,135,182,35,68,91,4720,40,26.1,2.4,21,1277,1204,1020,668,521,16,85,369,331,359,331,87,923,127,163,19.7,0
